full_name,email,company,title,industry,company_size,phone
Trần Minh Mai,tran.minh.mai.13414@gmail.com,The Coffee House,Operations Manager,ecommerce,25,0960502838
Nguyễn Hồng Oanh,nguyen.hong.oanh.13415@shopeevietna.vn,Shopee Vietnam,Procurement Manager,software,10,0320913301
Phan Xuân Nam,phan.xuan.nam.13416@kiotviet.vn,KiotViet,CFO,software,1500,0970741995
Nguyễn Hồng Việt,nguyen.hong.viet.13417@gmail.com,MoMo,Sales Director,ecommerce,50,0969317638
Phạm Hồng Tâm,pham.hong.tam.13418@vinamilk.vn,Vinamilk,CFO,education,500,0966746025
Đặng Ngọc Dũng,dang.ngoc.dung.13419@gmail.com,Viet Tien Garment,CTO,ecommerce,1500,0356226106
Phạm Văn Châu,pham.van.chau.13420@viettiengarm.vn,Viet Tien Garment,CFO,retail,50,0705809577
Phan Hữu Sơn,phan.huu.son.13421@topcv.vn,TopCV,CTO,fintech,25,0979649480
Phan Hữu Quân,phan.huu.quan.13422@gmail.com,Duy Tan Plastics,Sales Director,software,1500,0919603620
Vũ Thị Hùng,vu.thi.hung.13423@gmail.com,Gemadept Logistics,CEO,retail,25,0907818171
Phan Minh Việt,phan.minh.viet.13424@gmail.com,Base.vn,Procurement Manager,retail,250,0910533303
Nguyễn Đức Bình,nguyen.duc.binh.13425@fptsoftware.vn,FPT Software,Procurement Manager,software,10,0930124602
Ngô Xuân Việt,ngo.xuan.viet.13426@thecoffeehou.vn,The Coffee House,Kế toán trưởng,retail,50,0350057181
Hoàng Hữu Sơn,hoang.huu.son.13427@topcv.vn,TopCV,CFO,retail,25,0977886782
Đỗ Minh Hùng,do.minh.hung.13428@gmail.com,Vinmec,CEO,retail,25,0961856474
Bùi Hồng Quân,bui.hong.quan.13429@fptsoftware.vn,FPT Software,CFO,education,1500,0975562166
Bùi Hữu Quân,bui.huu.quan.13430@gemadeptlogi.vn,Gemadept Logistics,Kế toán trưởng,ecommerce,1500,0327773114
Bùi Xuân Lan,bui.xuan.lan.13431@gmail.com,The Coffee House,CFO,retail,1500,0903822509
Hoàng Hữu Sơn,hoang.huu.son.13432@gmail.com,Base.vn,CFO,ecommerce,50,0964371306
Võ Thanh Nam,vo.thanh.nam.13433@gmail.com,PNJ,Product Manager,logistics,120,0916555188
Hoàng Đức Giang,hoang.duc.giang.13434@momo.vn,MoMo,Procurement Manager,ecommerce,25,0938739790
Hồ Xuân Trang,ho.xuan.trang.13435@duytanplasti.vn,Duy Tan Plastics,CTO,fintech,25,0708057828
Đặng Xuân Lan,dang.xuan.lan.13436@viettiengarm.vn,Viet Tien Garment,Head of Finance,retail,50,0867961332
Bùi Xuân Nam,bui.xuan.nam.13437@gmail.com,Vinmec,CEO,ecommerce,1500,0934162009
Dương Đức Phúc,duong.duc.phuc.13438@gmail.com,FPT Software,Procurement Manager,ecommerce,25,0327055285
Phạm Thị Dũng,pham.thi.dung.13439@tiki.vn,Tiki,Sales Director,software,25,0911853259
Nguyễn Đức Lan,nguyen.duc.lan.13440@gmail.com,The Coffee House,Kế toán trưởng,manufacturing,120,0968150370
Võ Hồng Giang,vo.hong.giang.13441@gmail.com,The Coffee House,Product Manager,manufacturing,250,0915808850
Phan Ngọc Quân,phan.ngoc.quan.13442@kiotviet.vn,KiotViet,CTO,education,120,0864029862
Đỗ Xuân Giang,do.xuan.giang.13443@momo.vn,MoMo,CTO,logistics,250,0965748450
Lý Hữu Sơn,ly.huu.son.13444@shopeevietna.vn,Shopee Vietnam,Marketing Manager,logistics,250,0963988434
Lê Thị Trang,le.thi.trang.13445@thecoffeehou.vn,The Coffee House,Sales Director,ecommerce,500,0972569570
Đặng Đức Trang,dang.duc.trang.13446@pnj.vn,PNJ,CFO,ecommerce,25,0964694168
Lê Hồng Giang,le.hong.giang.13447@topcv.vn,TopCV,CTO,logistics,120,0709570005
Phạm Thị Oanh,pham.thi.oanh.13448@gmail.com,FPT Software,Product Manager,manufacturing,1500,0327265032
Đặng Quang Châu,dang.quang.chau.13449@cenland.vn,CenLand,CFO,ecommerce,120,0978172179
Đỗ Minh Linh,do.minh.linh.13450@gemadeptlogi.vn,Gemadept Logistics,Procurement Manager,software,10,0704465030
Dương Văn Phúc,duong.van.phuc.13451@gmail.com,Base.vn,CFO,education,25,0919344236
Lý Ngọc Sơn,ly.ngoc.son.13452@momo.vn,MoMo,CTO,retail,250,0324491795
Hoàng Quang Giang,hoang.quang.giang.13453@gmail.com,Vinmec,CFO,education,500,0935772105
Lý Hồng Hà,ly.hong.ha.13454@gmail.com,Haravan,Sales Director,healthcare,50,0327519443
Đỗ Xuân Mai,do.xuan.mai.13455@viettiengarm.vn,Viet Tien Garment,Product Manager,logistics,250,0905146672
Đặng Xuân Châu,dang.xuan.chau.13456@gmail.com,FPT Software,Operations Manager,healthcare,500,0708665824
Phan Ngọc Mai,phan.ngoc.mai.13457@kiotviet.vn,KiotViet,CEO,fintech,10,0930410203
Hoàng Xuân Nam,hoang.xuan.nam.13458@basevn.vn,Base.vn,Product Manager,software,250,0908648972
Đặng Xuân Hà,dang.xuan.ha.13459@vinamilk.vn,Vinamilk,Marketing Manager,manufacturing,50,0911821661
Ngô Thị Tuấn,ngo.thi.tuan.13460@haravan.vn,Haravan,Product Manager,manufacturing,1500,0324019967
Vũ Hồng Tuấn,vu.hong.tuan.13461@gmail.com,Base.vn,Head of Finance,fintech,120,0708890273
Đặng Văn Mai,dang.van.mai.13462@gmail.com,CenLand,Operations Manager,healthcare,50,0968183781
Lê Thanh An,le.thanh.an.13463@haravan.vn,Haravan,Sales Director,healthcare,10,0905033585
Hồ Thanh Lan,ho.thanh.lan.13464@gmail.com,VNG Corporation,CFO,software,250,0902705983
Võ Xuân An,vo.xuan.an.13465@gmail.com,Vinamilk,Operations Manager,manufacturing,120,0329599773
Võ Hữu Dũng,vo.huu.dung.13466@thecoffeehou.vn,The Coffee House,CFO,software,120,0328283725
Hoàng Thanh Khánh,hoang.thanh.khanh.13467@gmail.com,Vinmec,CEO,ecommerce,250,0320631775
Phạm Hồng Quân,pham.hong.quan.13468@pnj.vn,PNJ,CTO,manufacturing,10,0917843979
Nguyễn Quang Tâm,nguyen.quang.tam.13469@pnj.vn,PNJ,Kế toán trưởng,fintech,250,0900183879
Lê Thị Châu,le.thi.chau.13470@viettiengarm.vn,Viet Tien Garment,CTO,logistics,25,0917927188
Lý Hữu Sơn,ly.huu.son.13471@vngcorporati.vn,VNG Corporation,CFO,manufacturing,500,0933280455
Bùi Minh Oanh,bui.minh.oanh.13472@tiki.vn,Tiki,CFO,fintech,50,0700740588
Vũ Ngọc Giang,vu.ngoc.giang.13473@gmail.com,The Coffee House,Marketing Manager,healthcare,25,0905682874
Đỗ Đức Lan,do.duc.lan.13474@topcv.vn,TopCV,Head of Finance,logistics,500,0905410994
Ngô Văn Hà,ngo.van.ha.13475@hoaphat.vn,Hoà Phát,Sales Director,ecommerce,10,0327974943
Phạm Hữu Dũng,pham.huu.dung.13476@gmail.com,Gemadept Logistics,Head of Finance,logistics,25,0902183049
Đỗ Xuân Hùng,do.xuan.hung.13477@pharmacity.vn,Pharmacity,Operations Manager,fintech,250,0860767635
Vũ Hữu Lan,vu.huu.lan.13478@thecoffeehou.vn,The Coffee House,CTO,logistics,10,0977869988
Đặng Văn Sơn,dang.van.son.13479@momo.vn,MoMo,Kế toán trưởng,education,10,0916538919
Hồ Thanh Trang,ho.thanh.trang.13480@hoaphat.vn,Hoà Phát,Sales Director,education,120,0961203521
Hồ Xuân Dũng,ho.xuan.dung.13481@gmail.com,Hoà Phát,Kế toán trưởng,manufacturing,250,0967135315
Võ Hữu Sơn,vo.huu.son.13482@tiki.vn,Tiki,Sales Director,logistics,25,0907208213
Phan Đức Phúc,phan.duc.phuc.13483@gmail.com,Pharmacity,CFO,logistics,120,0968534929
Bùi Ngọc Linh,bui.ngoc.linh.13484@duytanplasti.vn,Duy Tan Plastics,Head of Finance,logistics,500,0868701253
Dương Hồng Trang,duong.hong.trang.13485@gemadeptlogi.vn,Gemadept Logistics,Product Manager,manufacturing,25,0973180751
Ngô Quang Hà,ngo.quang.ha.13486@gmail.com,Base.vn,CFO,software,500,0903288245
Bùi Xuân Oanh,bui.xuan.oanh.13487@hoaphat.vn,Hoà Phát,Marketing Manager,manufacturing,250,0703566155
Trần Ngọc Tuấn,tran.ngoc.tuan.13488@tiki.vn,Tiki,Product Manager,software,1500,0909127056
Ngô Đức Lan,ngo.duc.lan.13489@cenland.vn,CenLand,CFO,logistics,1500,0961166960
Đỗ Xuân Bình,do.xuan.binh.13490@tiki.vn,Tiki,Marketing Manager,retail,250,0911662424
Vũ Đức Hà,vu.duc.ha.13491@gmail.com,Haravan,Product Manager,ecommerce,120,0704601471
Đỗ Hồng Hà,do.hong.ha.13492@gmail.com,Gemadept Logistics,Head of Finance,education,25,0935338083
Dương Văn Tuấn,duong.van.tuan.13493@shopeevietna.vn,Shopee Vietnam,Head of Finance,logistics,500,0907364071
Hoàng Ngọc Oanh,hoang.ngoc.oanh.13494@gmail.com,CenLand,Product Manager,education,25,0705781758
Trần Quang Hùng,tran.quang.hung.13495@gemadeptlogi.vn,Gemadept Logistics,CEO,fintech,1500,0323900386
Lý Thanh Nam,ly.thanh.nam.13496@gmail.com,Viet Tien Garment,Operations Manager,healthcare,500,0975206258
Đặng Đức Hà,dang.duc.ha.13497@tiki.vn,Tiki,Sales Director,ecommerce,500,0869913706
Vũ Quang Lan,vu.quang.lan.13498@pnj.vn,PNJ,CFO,healthcare,50,0328565387
Trần Xuân Lan,tran.xuan.lan.13499@vngcorporati.vn,VNG Corporation,Procurement Manager,healthcare,120,0917696686
Lê Minh Dũng,le.minh.dung.13500@gmail.com,Duy Tan Plastics,Sales Director,education,10,0970888876
Dương Ngọc Lan,duong.ngoc.lan.13501@hoaphat.vn,Hoà Phát,Operations Manager,ecommerce,500,0976560361
Đặng Hữu Nam,dang.huu.nam.13502@duytanplasti.vn,Duy Tan Plastics,CTO,logistics,120,0904140871
Nguyễn Đức Mai,nguyen.duc.mai.13503@haravan.vn,Haravan,Product Manager,fintech,120,0358764315
Đặng Xuân Hùng,dang.xuan.hung.13504@gmail.com,Thaco Industries,Sales Director,retail,10,0359388972
Dương Hồng Linh,duong.hong.linh.13505@gmail.com,Base.vn,CFO,fintech,1500,0326344906
Bùi Hồng Mai,bui.hong.mai.13506@vngcorporati.vn,VNG Corporation,CFO,fintech,1500,0964399381
Đỗ Quang Châu,do.quang.chau.13507@cenland.vn,CenLand,Operations Manager,software,500,0358098434
Phạm Xuân Mai,pham.xuan.mai.13508@pnj.vn,PNJ,Marketing Manager,healthcare,500,0861831355
Bùi Xuân Phúc,bui.xuan.phuc.13509@pnj.vn,PNJ,CTO,retail,250,0975907878
Đỗ Đức Linh,do.duc.linh.13510@gmail.com,Hoà Phát,Procurement Manager,fintech,25,0938966811
Phan Minh Hùng,phan.minh.hung.13511@vinamilk.vn,Vinamilk,Sales Director,software,1500,0704533966
Đặng Hồng Sơn,dang.hong.son.13512@haravan.vn,Haravan,Sales Director,software,500,0704017238
Võ Minh Nam,vo.minh.nam.13513@gmail.com,KiotViet,Operations Manager,fintech,50,0916153700
Hồ Ngọc Phúc,ho.ngoc.phuc.13514@cenland.vn,CenLand,Operations Manager,fintech,120,0868043366
Bùi Ngọc An,bui.ngoc.an.13515@gmail.com,FPT Software,CTO,retail,1500,0326485559
Trần Minh Oanh,tran.minh.oanh.13516@gemadeptlogi.vn,Gemadept Logistics,CTO,healthcare,120,0971185611
Trần Minh Bình,tran.minh.binh.13517@hoaphat.vn,Hoà Phát,Kế toán trưởng,retail,1500,0931461148
Trần Xuân Giang,tran.xuan.giang.13518@thecoffeehou.vn,The Coffee House,Marketing Manager,fintech,500,0359740831
Trần Thanh Hà,tran.thanh.ha.13519@gmail.com,Base.vn,CFO,manufacturing,120,0916601291
Dương Thị Tâm,duong.thi.tam.13520@pharmacity.vn,Pharmacity,Procurement Manager,fintech,500,0326997364
Lê Hồng Linh,le.hong.linh.13521@hoaphat.vn,Hoà Phát,Sales Director,retail,50,0861883972
Hồ Minh Tuấn,ho.minh.tuan.13522@cenland.vn,CenLand,Marketing Manager,healthcare,250,0869774098
Hồ Hữu Trang,ho.huu.trang.13523@gmail.com,The Coffee House,CEO,logistics,10,0708881163
Phan Hồng Việt,phan.hong.viet.13524@vngcorporati.vn,VNG Corporation,Procurement Manager,fintech,50,0702884318
Hoàng Thị Trang,hoang.thi.trang.13525@gemadeptlogi.vn,Gemadept Logistics,CTO,education,250,0965643287
Nguyễn Hồng Khánh,nguyen.hong.khanh.13526@pharmacity.vn,Pharmacity,CFO,software,25,0908249510
Nguyễn Hữu Hà,nguyen.huu.ha.13527@gmail.com,Viet Tien Garment,Head of Finance,fintech,10,0866195910
Bùi Văn Hà,bui.van.ha.13528@cenland.vn,CenLand,Sales Director,education,10,0868046918
Lý Thị Giang,ly.thi.giang.13529@vinamilk.vn,Vinamilk,Sales Director,manufacturing,1500,0913280372
Nguyễn Minh Giang,nguyen.minh.giang.13530@gmail.com,CenLand,Product Manager,manufacturing,1500,0323624763
Đặng Hữu Tâm,dang.huu.tam.13531@gemadeptlogi.vn,Gemadept Logistics,CTO,logistics,120,0700188194
Võ Ngọc Quân,vo.ngoc.quan.13532@vinamilk.vn,Vinamilk,Procurement Manager,manufacturing,120,0321987101
Trần Văn Nam,tran.van.nam.13533@gmail.com,Viet Tien Garment,Operations Manager,manufacturing,10,0979518761
Dương Thị Sơn,duong.thi.son.13534@gmail.com,Haravan,CFO,retail,250,0961078525
Phạm Xuân Dũng,pham.xuan.dung.13535@gmail.com,Hoà Phát,CEO,software,1500,0354091858
Trần Văn Việt,tran.van.viet.13536@topcv.vn,TopCV,Marketing Manager,healthcare,500,0901582239
Nguyễn Đức Trang,nguyen.duc.trang.13537@fptsoftware.vn,FPT Software,Procurement Manager,logistics,120,0701252177
Bùi Đức Lan,bui.duc.lan.13538@vinmec.vn,Vinmec,CFO,logistics,1500,0914812002
Vũ Hồng Tuấn,vu.hong.tuan.13539@gmail.com,Shopee Vietnam,Kế toán trưởng,retail,25,0975130885
Hoàng Hữu Lan,hoang.huu.lan.13540@fptsoftware.vn,FPT Software,Marketing Manager,software,500,0900285399
Đặng Hồng Phúc,dang.hong.phuc.13541@gmail.com,KiotViet,Marketing Manager,fintech,500,0356315181
Trần Văn Lan,tran.van.lan.13542@gmail.com,Vinmec,Operations Manager,software,50,0703667899
Nguyễn Thanh Nam,nguyen.thanh.nam.13543@vinamilk.vn,Vinamilk,Sales Director,ecommerce,1500,0324943730
Võ Văn Bình,vo.van.binh.13544@vngcorporati.vn,VNG Corporation,CEO,retail,500,0905590872
Trần Xuân Giang,tran.xuan.giang.13545@gmail.com,Tiki,Sales Director,retail,1500,0938272908
Lý Hồng Bình,ly.hong.binh.13546@shopeevietna.vn,Shopee Vietnam,CEO,healthcare,50,0935844967
Nguyễn Quang Dũng,nguyen.quang.dung.13547@vinamilk.vn,Vinamilk,Head of Finance,software,1500,0936804095
Đỗ Đức Hà,do.duc.ha.13548@gmail.com,Shopee Vietnam,Sales Director,healthcare,50,0326891874
Lê Văn Trang,le.van.trang.13549@haravan.vn,Haravan,CTO,logistics,120,0917520534
Lê Thị Việt,le.thi.viet.13550@basevn.vn,Base.vn,Product Manager,manufacturing,50,0917058224
Ngô Quang Khánh,ngo.quang.khanh.13551@basevn.vn,Base.vn,Product Manager,software,25,0915311579
Hoàng Hữu Việt,hoang.huu.viet.13552@thecoffeehou.vn,The Coffee House,Kế toán trưởng,fintech,500,0709830539
Phạm Quang Oanh,pham.quang.oanh.13553@pharmacity.vn,Pharmacity,Sales Director,software,500,0901254783
Lê Đức Linh,le.duc.linh.13554@cenland.vn,CenLand,Procurement Manager,manufacturing,120,0350696566
Lê Minh Mai,le.minh.mai.13555@cenland.vn,CenLand,CTO,ecommerce,500,0970647151
Ngô Ngọc Trang,ngo.ngoc.trang.13556@vngcorporati.vn,VNG Corporation,CFO,healthcare,1500,0869019654
Bùi Thị Sơn,bui.thi.son.13557@duytanplasti.vn,Duy Tan Plastics,Product Manager,ecommerce,10,0965227929
Hồ Thanh Dũng,ho.thanh.dung.13558@momo.vn,MoMo,CEO,software,500,0913139930
Dương Hữu An,duong.huu.an.13559@cenland.vn,CenLand,Head of Finance,logistics,25,0963357145
Hoàng Minh Giang,hoang.minh.giang.13560@gmail.com,CenLand,Operations Manager,ecommerce,120,0704680284
Đặng Thị Bình,dang.thi.binh.13561@shopeevietna.vn,Shopee Vietnam,Marketing Manager,retail,500,0355257534
Đặng Văn Phúc,dang.van.phuc.13562@kiotviet.vn,KiotViet,Product Manager,software,1500,0867880720
Phạm Đức Khánh,pham.duc.khanh.13563@kiotviet.vn,KiotViet,CFO,retail,25,0321360380
Hồ Thị Dũng,ho.thi.dung.13564@gemadeptlogi.vn,Gemadept Logistics,Procurement Manager,software,1500,0358798595
Hoàng Xuân Dũng,hoang.xuan.dung.13565@kiotviet.vn,KiotViet,Product Manager,manufacturing,1500,0865794559
Hồ Xuân Châu,ho.xuan.chau.13566@thacoindustr.vn,Thaco Industries,Head of Finance,manufacturing,10,0901396211
Lý Văn Lan,ly.van.lan.13567@hoaphat.vn,Hoà Phát,Product Manager,healthcare,120,0972446693
Võ Thị Hà,vo.thi.ha.13568@cenland.vn,CenLand,CFO,retail,50,0328757415
Võ Quang Dũng,vo.quang.dung.13569@shopeevietna.vn,Shopee Vietnam,Sales Director,manufacturing,250,0968706843
Phan Minh Hùng,phan.minh.hung.13570@gmail.com,Pharmacity,Marketing Manager,fintech,250,0702691933
Vũ Thanh Mai,vu.thanh.mai.13571@gmail.com,Vinmec,CTO,education,25,0358100466
Hoàng Thanh Bình,hoang.thanh.binh.13572@momo.vn,MoMo,Marketing Manager,retail,500,0705581374
Hồ Hồng An,ho.hong.an.13573@shopeevietna.vn,Shopee Vietnam,Marketing Manager,fintech,250,0862652435
Đỗ Xuân Bình,do.xuan.binh.13574@pharmacity.vn,Pharmacity,CTO,software,120,0961264943
Bùi Ngọc Tuấn,bui.ngoc.tuan.13575@topcv.vn,TopCV,CTO,ecommerce,120,0357078677
Phan Thanh Châu,phan.thanh.chau.13576@gmail.com,Base.vn,CEO,healthcare,120,0359786189
Dương Hữu Việt,duong.huu.viet.13577@vinmec.vn,Vinmec,Procurement Manager,software,50,0974410276
Trần Quang An,tran.quang.an.13578@thacoindustr.vn,Thaco Industries,Kế toán trưởng,software,50,0705882737
Ngô Quang Châu,ngo.quang.chau.13579@gmail.com,Gemadept Logistics,Sales Director,ecommerce,25,0325802502
Lê Văn Linh,le.van.linh.13580@duytanplasti.vn,Duy Tan Plastics,CEO,education,10,0708413714
Nguyễn Minh Tuấn,nguyen.minh.tuan.13581@thecoffeehou.vn,The Coffee House,Product Manager,fintech,250,0351121157
Phan Thị Nam,phan.thi.nam.13582@gmail.com,Tiki,Marketing Manager,fintech,120,0905197356
Võ Thị Quân,vo.thi.quan.13583@gmail.com,PNJ,CEO,ecommerce,1500,0919351816
Ngô Hồng Việt,ngo.hong.viet.13584@fptsoftware.vn,FPT Software,Procurement Manager,manufacturing,1500,0357055699
Vũ Ngọc Lan,vu.ngoc.lan.13585@gmail.com,KiotViet,Product Manager,education,250,0912668625
Vũ Hồng Giang,vu.hong.giang.13586@fptsoftware.vn,FPT Software,Sales Director,ecommerce,500,0972226042
Ngô Hữu Quân,ngo.huu.quan.13587@shopeevietna.vn,Shopee Vietnam,Head of Finance,logistics,50,0917020506
Đỗ Hồng Hà,do.hong.ha.13588@thacoindustr.vn,Thaco Industries,Head of Finance,software,25,0938021037
Dương Minh Dũng,duong.minh.dung.13589@tiki.vn,Tiki,Procurement Manager,software,250,0912123540
Vũ Đức Lan,vu.duc.lan.13590@gmail.com,Vinamilk,CEO,education,50,0323323905
Đặng Hữu Quân,dang.huu.quan.13591@gmail.com,Gemadept Logistics,Operations Manager,software,250,0323100563
Hoàng Xuân Khánh,hoang.xuan.khanh.13592@thacoindustr.vn,Thaco Industries,Sales Director,software,25,0702889316
Trần Minh Linh,tran.minh.linh.13593@gmail.com,Thaco Industries,Product Manager,healthcare,50,0970531319
Bùi Minh Tuấn,bui.minh.tuan.13594@kiotviet.vn,KiotViet,Marketing Manager,fintech,250,0915289127
Bùi Hồng Nam,bui.hong.nam.13595@fptsoftware.vn,FPT Software,CTO,logistics,120,0702664856
Lê Hữu Quân,le.huu.quan.13596@duytanplasti.vn,Duy Tan Plastics,Product Manager,education,500,0709559719
Ngô Thanh Oanh,ngo.thanh.oanh.13597@cenland.vn,CenLand,Sales Director,healthcare,25,0860170918
Nguyễn Hồng Hà,nguyen.hong.ha.13598@thecoffeehou.vn,The Coffee House,Product Manager,healthcare,250,0966863586
Võ Hồng Lan,vo.hong.lan.13599@topcv.vn,TopCV,CFO,ecommerce,120,0937814770
Phạm Xuân An,pham.xuan.an.13600@gmail.com,Vinmec,CTO,manufacturing,120,0937128026
Hoàng Đức Sơn,hoang.duc.son.13601@tiki.vn,Tiki,Procurement Manager,ecommerce,10,0906816464
Nguyễn Xuân Linh,nguyen.xuan.linh.13602@vinamilk.vn,Vinamilk,Marketing Manager,logistics,120,0973096884
Võ Văn Việt,vo.van.viet.13603@gmail.com,Shopee Vietnam,Procurement Manager,retail,25,0707393447
Đỗ Minh Sơn,do.minh.son.13604@shopeevietna.vn,Shopee Vietnam,Kế toán trưởng,education,500,0357500598
Phan Đức Trang,phan.duc.trang.13605@thecoffeehou.vn,The Coffee House,CTO,manufacturing,25,0323445422
Lý Thanh Dũng,ly.thanh.dung.13606@gmail.com,Hoà Phát,Product Manager,healthcare,50,0912941402
Đỗ Đức Dũng,do.duc.dung.13607@gmail.com,Vinmec,Product Manager,software,1500,0863935694
Võ Ngọc Quân,vo.ngoc.quan.13608@gmail.com,Gemadept Logistics,CTO,manufacturing,120,0869098753
Đỗ Xuân Việt,do.xuan.viet.13609@thecoffeehou.vn,The Coffee House,CEO,software,500,0324428896
Lý Thanh Nam,ly.thanh.nam.13610@haravan.vn,Haravan,Head of Finance,ecommerce,10,0931757649
Nguyễn Hữu Quân,nguyen.huu.quan.13611@vinamilk.vn,Vinamilk,CEO,manufacturing,50,0972085583
Phan Quang Linh,phan.quang.linh.13612@vinamilk.vn,Vinamilk,Procurement Manager,retail,120,0906119778
Đặng Thị Dũng,dang.thi.dung.13613@viettiengarm.vn,Viet Tien Garment,Marketing Manager,manufacturing,120,0975125428
Võ Xuân An,vo.xuan.an.13614@vinmec.vn,Vinmec,Product Manager,ecommerce,250,0705188100
Phạm Thị Sơn,pham.thi.son.13615@hoaphat.vn,Hoà Phát,CFO,ecommerce,50,0905292322
Trần Đức Oanh,tran.duc.oanh.13616@pharmacity.vn,Pharmacity,Marketing Manager,manufacturing,10,0936629925
Võ Đức Dũng,vo.duc.dung.13617@haravan.vn,Haravan,Kế toán trưởng,software,1500,0323920294
Hoàng Quang Việt,hoang.quang.viet.13618@haravan.vn,Haravan,Sales Director,fintech,500,0911301916
Trần Ngọc Linh,tran.ngoc.linh.13619@gmail.com,TopCV,CFO,healthcare,120,0864016561
Vũ Văn Sơn,vu.van.son.13620@momo.vn,MoMo,Head of Finance,education,250,0937155752
Võ Xuân Hùng,vo.xuan.hung.13621@gmail.com,Viet Tien Garment,CTO,logistics,10,0915639931
Đặng Thanh Trang,dang.thanh.trang.13622@tiki.vn,Tiki,Marketing Manager,education,250,0960306769
